Row ID,Order ID,Order Date,Ship Date,On-Time,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost Price,Selling Price,Sales on CP,Sales,Quantity,Discount,Profit,Short Month,Order Month
7308,CA-2019-144092,"Saturday, May 11, 2019","Thursday, July 11, 2019",0,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,41,226,82,451.8,2,0.2,369.8,May,5
7941,CA-2019-146325,"Saturday, December 14, 2019","Tuesday, December 17, 2019",0,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",12,90,24,179.8,2,0.2,155.8,Dec,12
4397,CA-2019-148740,"Friday, November 15, 2019","Tuesday, November 19, 2019",1,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,92024,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,99,178,198,355.8,2,0.2,157.8,Nov,11
6609,CA-2019-148852,"Sunday, May 26, 2019","Friday, May 31, 2019",1,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,66,52,198,155.8,3,0.2,-42.2,May,5
6607,CA-2019-148852,"Sunday, May 26, 2019","Friday, May 31, 2019",0,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,47,228,188,911.8,4,0.2,723.8,May,5
6608,CA-2019-148852,"Sunday, May 26, 2019","Friday, May 31, 2019",1,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,18,122,108,731.8,6,0.2,623.8,May,5
7909,CA-2019-149762,"Tuesday, March 12, 2019","Friday, July 12, 2019",1,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,19,312,57,935.8,3,0.2,878.8,Mar,3
6834,CA-2019-153101,"Friday, August 9, 2019","Friday, August 9, 2019",0,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",79,300,79,299.8,1,0.2,220.8,Aug,8
7770,CA-2019-155978,"Tuesday, January 8, 2019","Tuesday, January 8, 2019",0,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,59,288,118,575.8,2,0.2,457.8,Jan,1
8869,CA-2019-158260,"Thursday, April 11, 2019","Sunday, August 11, 2019",0,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,42,297,84,593.8,2,0.2,509.8,Apr,4
2821,CA-2019-160500,"Sunday, May 5, 2019","Monday, August 5, 2019",0,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,29,258,87,773.8,3,0.2,686.8,May,5
9661,CA-2019-160717,"Thursday, June 6, 2019","Wednesday, November 6, 2019",1,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,55,282,495,2537.8,9,0.2,2042.8,Jun,6
9663,CA-2019-160717,"Thursday, June 6, 2019","Wednesday, November 6, 2019",1,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,44,320,132,959.8,3,0.2,827.8,Jun,6
7190,CA-2019-164399,"Wednesday, December 11, 2019","Friday, November 15, 2019",1,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,39,130,117,389.8,3,0.2,272.8,Dec,12
7191,CA-2019-164399,"Wednesday, December 11, 2019","Friday, November 15, 2019",1,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,77,161,231,482.8,3,0.2,251.8,Dec,12
7055,CA-2019-165330,"Tuesday, November 12, 2019","Tuesday, November 12, 2019",1,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",74,66,370,329.8,5,0.2,-40.2,Nov,11
7058,CA-2019-165330,"Tuesday, November 12, 2019","Tuesday, November 12, 2019",1,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,40,149,280,1042.8,7,0.2,762.8,Nov,11
1088,CA-2019-166163,"Thursday, August 15, 2019","Tuesday, August 20, 2019",1,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),83,328,249,983.8,3,0.2,734.8,Aug,8
3081,CA-2020-101182,"Thursday, April 9, 2020","Saturday, May 9, 2020",1,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,92307,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,39,313,117,938.8,3,0.2,821.8,Apr,4
6150,CA-2020-101322,"Monday, December 28, 2020","Thursday, December 31, 2020",0,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,90805,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,70,225,420,1349.8,6,0.2,929.8,Dec,12
3040,CA-2020-101749,"Tuesday, March 10, 2020","Monday, August 10, 2020",0,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Pasadena,California,91104,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",56,252,168,755.8,3,0.2,587.8,Mar,3
6270,CA-2020-102379,"Wednesday, February 12, 2020","Friday, June 12, 2020",0,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,26,106,26,105.8,1,0.2,79.8,Feb,2
6271,CA-2020-102379,"Wednesday, February 12, 2020","Friday, June 12, 2020",0,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,52,183,468,1646.8,9,0.2,1178.8,Feb,2
9374,CA-2020-102820,"Sunday, July 5, 2020","Thursday, November 5, 2020",1,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,91104,West,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,42,319,294,2232.8,7,0.2,1938.8,Jul,7
2247,CA-2020-103380,"Saturday, November 21, 2020","Wednesday, November 25, 2020",0,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,42,290,126,869.8,3,0.2,743.8,Nov,11
9598,CA-2020-104619,"Friday, January 24, 2020","Wednesday, January 29, 2020",1,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,76,297,228,890.8,3,0.2,662.8,Jan,1
5481,CA-2020-105487,"Monday, August 10, 2020","Wednesday, October 14, 2020",0,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,26,308,26,307.8,1,0.2,281.8,Aug,8
802,CA-2020-105809,"Thursday, February 20, 2020","Sunday, February 23, 2020",1,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,84,135,168,269.8,2,0.2,101.8,Feb,2
6840,CA-2020-107517,"Saturday, May 2, 2020","Wednesday, September 2, 2020",0,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,13,237,65,1184.8,5,0.2,1119.8,May,5
4353,CA-2020-107748,"Monday, October 12, 2020","Saturday, December 12, 2020",0,Second Class,AG-10330,Alex Grayson,Consumer,United States,Stockton,California,95207,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,12,297,48,1187.8,4,0.2,1139.8,Oct,10
206,CA-2020-108329,"Saturday, September 12, 2020","Monday, December 14, 2020",1,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,47,156,188,623.8,4,0.2,435.8,Sep,9
8019,CA-2020-114804,"Saturday, October 17, 2020","Monday, October 19, 2020",1,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,50,229,50,228.8,1,0.2,178.8,Oct,10
7085,CA-2020-118724,"Tuesday, July 21, 2020","Saturday, July 25, 2020",0,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,99,296,891,2663.8,9,0.2,1772.8,Jul,7
7036,CA-2020-119494,"Friday, September 11, 2020","Friday, November 13, 2020",1,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",57,58,171,173.8,3,0.2,2.8,Sep,9
7502,CA-2020-121048,"Tuesday, July 14, 2020","Saturday, July 18, 2020",0,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,65,138,195,413.8,3,0.2,218.8,Jul,7
9992,CA-2020-121258,"Wednesday, February 26, 2020","Tuesday, March 3, 2020",1,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,77,242,154,483.8,2,0.2,329.8,Feb,2
1479,CA-2020-121468,"Thursday, November 19, 2020","Friday, November 20, 2020",1,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,81,107,324,427.8,4,0.2,103.8,Nov,11
2075,CA-2020-122504,"Saturday, July 11, 2020","Friday, December 11, 2020",0,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,94513,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",83,201,581,1406.8,7,0.2,825.8,Jul,7
3936,CA-2020-123001,"Sunday, February 9, 2020","Sunday, August 9, 2020",0,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,74,71,148,141.8,2,0.2,-6.2,Feb,2
5231,CA-2020-124436,"Thursday, March 19, 2020","Sunday, March 22, 2020",0,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,85,267,425,1334.8,5,0.2,909.8,Mar,3
8749,CA-2020-128076,"Sunday, February 2, 2020","Thursday, July 2, 2020",1,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",48,110,96,219.8,2,0.2,123.8,Feb,2
2217,CA-2020-129378,"Friday, January 10, 2020","Monday, February 10, 2020",0,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",85,194,340,775.8,4,0.2,435.8,Jan,1
7956,CA-2020-131807,"Sunday, May 10, 2020","Saturday, October 10, 2020",0,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,36,257,144,1027.8,4,0.2,883.8,May,5
7960,CA-2020-131807,"Sunday, May 10, 2020","Saturday, October 10, 2020",1,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,30,296,90,887.8,3,0.2,797.8,May,5
7961,CA-2020-131807,"Sunday, May 10, 2020","Saturday, October 10, 2020",0,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",42,167,42,166.8,1,0.2,124.8,May,5
8340,CA-2020-135076,"Monday, April 13, 2020","Friday, April 17, 2020",1,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,92345,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",74,203,444,1217.8,6,0.2,773.8,Apr,4
8305,CA-2020-135419,"Wednesday, March 11, 2020","Friday, September 11, 2020",1,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,93309,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",40,302,160,1207.8,4,0.2,1047.8,Mar,3
8858,CA-2020-135909,"Tuesday, October 13, 2020","Tuesday, October 20, 2020",1,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,97,169,194,337.8,2,0.2,143.8,Oct,10
8714,CA-2020-136623,"Saturday, November 7, 2020","Thursday, July 16, 2020",0,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,78,74,468,443.8,6,0.2,-24.2,Nov,11
2963,CA-2020-137428,"Wednesday, December 16, 2020","Monday, December 21, 2020",1,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",97,204,194,407.8,2,0.2,213.8,Dec,12
2964,CA-2020-137428,"Wednesday, December 16, 2020","Monday, December 21, 2020",1,Second Class,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,92054,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",26,293,52,585.8,2,0.2,533.8,Dec,12
5792,CA-2020-140186,"Tuesday, September 29, 2020","Monday, February 10, 2020",0,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",17,121,17,120.8,1,0.2,103.8,Sep,9
6700,CA-2020-145429,"Tuesday, July 21, 2020","Saturday, July 25, 2020",1,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,70,143,140,285.8,2,0.2,145.8,Jul,7
3044,CA-2020-149559,"Monday, November 9, 2020","Wednesday, December 9, 2020",0,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,45,200,360,1599.8,8,0.2,1239.8,Nov,11
9701,CA-2020-154116,"Tuesday, December 15, 2020","Saturday, December 19, 2020",0,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,20,132,60,395.8,3,0.2,335.8,Dec,12
9186,CA-2020-156776,"Wednesday, July 8, 2020","Sunday, November 8, 2020",1,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,11,269,11,268.8,1,0.2,257.8,Jul,7
9180,CA-2020-156776,"Wednesday, July 8, 2020","Sunday, November 8, 2020",1,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,92,178,276,533.8,3,0.2,257.8,Jul,7
2122,CA-2020-158246,"Friday, September 11, 2020","Wednesday, November 11, 2020",1,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",48,334,144,1001.8,3,0.2,857.8,Sep,9
6319,CA-2020-161459,"Wednesday, November 25, 2020","Sunday, November 29, 2020",1,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,26,287,130,1434.8,5,0.2,1304.8,Nov,11
3752,CA-2020-161956,"Thursday, August 27, 2020","Saturday, August 29, 2020",1,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,13,349,39,1046.8,3,0.2,1007.8,Aug,8
3750,CA-2020-161956,"Thursday, August 27, 2020","Saturday, August 29, 2020",0,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,26,216,52,431.8,2,0.2,379.8,Aug,8
7935,CA-2020-166093,"Monday, August 17, 2020","Monday, August 24, 2020",1,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,17,271,51,812.8,3,0.2,761.8,Aug,8
6068,CA-2020-166695,"Wednesday, May 20, 2020","Sunday, May 24, 2020",0,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",97,280,776,2239.8,8,0.2,1463.8,May,5
6070,CA-2020-166695,"Wednesday, May 20, 2020","Sunday, May 24, 2020",0,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,42,180,42,179.8,1,0.2,137.8,May,5
9081,CA-2020-166898,"Monday, November 9, 2020","Sunday, September 13, 2020",0,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,17,68,102,407.8,6,0.2,305.8,Nov,11
457,US-2017-110674,"Saturday, December 2, 2017","Saturday, February 18, 2017",1,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",97,180,194,359.8,2,0.2,165.8,Dec,12
3796,US-2017-117163,"Friday, January 27, 2017","Thursday, February 2, 2017",1,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,53,103,159,308.8,3,0.2,149.8,Jan,1
5766,US-2017-126340,"Friday, August 11, 2017","Tuesday, November 14, 2017",0,Standard Class,EB-13870,Emily Burns,Consumer,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,77,202,231,605.8,3,0.2,374.8,Aug,8
7329,US-2017-131275,"Saturday, March 18, 2017","Friday, March 24, 2017",0,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,33,238,132,951.8,4,0.2,819.8,Mar,3
